1;0.1
2;0.1
3;0.12
4;0.14
5;0.17
6;0.02
7;0.41
8;0.02
9;0.26
10;0.06
11;0
12;0.05
13;0
14;0.03
15;0.05
16;0.09
17;0.01
18;0
19;0.06
20;0.1
21;0.06
22;0.02
23;0.31
24;0.01
25;0
26;0.02
27;0.01
28;0
29;0.01
30;0.02
31;0.01
32;0.27
33;0.04
34;0.03
35;0.03
36;0.01
37;0.08
38;0.01
39;0.08
40;0.01
41;0.04
42;0
43;0.01
44;0.04
45;0.09
46;0.03
47;0.06
48;0.06
49;0.01
50;0.01
51;0.03
52;0.08
53;0.07
54;0
55;0.02
56;0.04
57;0
58;0.12
59;0.05
60;0.05
61;0
62;0.01
63;0.04
64;0.04
65;0
66;0.02
67;0.08
68;0.04
69;0.01
70;0.01
71;0
72;0.06
73;0.02
74;0
75;0.01
76;0.03
77;0.13
78;0.04
79;0.05
80;0.06
81;0.04
82;0.01
83;0.01
84;0.01
85;0
86;0.04
87;0.02
88;0.02
89;0.01
90;0.07
91;0.02
92;0.02
93;0.01
94;0.02
95;0
96;0
97;0.08
98;0
99;0.03
100;0.04
101;0.01
102;0.06
103;0
104;0.06
105;0.25
106;0.13
107;0.06
108;0
109;0.13
110;0.12
111;0.01
112;0.01
113;0.02
114;0.01
115;0.03
116;0.04
117;0.11
118;0.07
119;0.06
120;0.15
121;0
122;0.03
123;0.03
124;0.27
125;0.17
126;0.02
127;0.09
128;0.02
129;0
130;0.1
131;0.06
132;0.02
133;0.09
134;0.01
135;0.1
136;0.07
137;0.05
138;0.01
139;0.12
140;0.05
141;0.01
142;0.22
143;0.01
144;0.01
145;0
146;0.14
147;0.36
148;0.08
149;0.08
150;0.02
151;0.12
152;0.12
153;0.09
154;0.03
155;0.09
156;0.08
157;0.01
158;0
159;0.07
160;0.07
161;0
162;0.1
163;0.09
164;0.01
165;0.01
166;0
167;0.08
168;0.01
169;0.08
170;0.05
171;0.01
172;0.08
173;0.05
174;0.15
175;0.03
176;0.16
177;0.09
178;0.05
179;0.01
180;0.06
181;0
182;0
183;0.04
184;0.06
185;0.16
186;0
187;0
188;0
189;0.01
190;0.18
191;0.04
192;0
193;0.08
194;0.13
195;0.13
196;0.02
197;0.11
198;0.01
199;0
200;0.09
201;0
202;0
203;0.26
204;0
205;0.07
206;0.64
207;0
208;0.04
209;0.04
210;0.04
211;0.02
212;0.04
213;0.03
214;0
215;0.06
216;0.06
217;0
218;0
219;0.05
220;0
221;0.03
222;0.01
223;0.04
224;0
225;0.09
226;0.19
227;0
228;0.03
229;0.08
230;0.25
231;0.01
232;0.03
233;0.1
234;0
235;0.01
236;0.22
237;0.01
238;0.01
239;0
240;0.03
241;0.02
242;0
243;0
244;0
245;0.16
246;0.04
247;0
248;0.07
249;0.04
250;0.03
