1;0.47
2;0
3;0.23
4;0.08
5;0.54
6;0.14
7;0.02
8;0.59
9;0.07
10;0
11;0.46
12;0.15
13;0.04
14;0.03
15;0.09
16;0.45
17;0.48
18;0
19;0.11
20;0.85
21;0.09
22;0.2
23;0.05
24;0.03
25;0.48
26;0.93
27;0.02
28;0.79
29;0.28
30;0.07
31;0.33
32;0.5
33;0.37
34;0.51
35;0.44
36;0.08
37;0.03
38;0.4
39;0.24
40;0.96
41;0.86
42;0.15
43;0.22
44;0.11
45;0.28
46;0.19
47;0.07
48;0.74
49;0.36
50;0.13
51;0.1
52;0.29
53;0.09
54;0.12
55;0.93
56;0.17
57;0
58;0.06
59;0.65
60;0.01
61;0.74
62;0.35
63;0.16
64;0.1
65;0.81
66;0.53
67;0.08
68;0.91
69;0.27
70;0.18
71;0.87
72;0.92
73;0.13
74;0.44
75;0.91
76;0.28
77;0.05
78;0.17
79;0
80;0.05
81;0.44
82;0.07
83;0.04
84;0.24
85;0.03
86;0.96
87;0.7
88;0.05
89;0.14
90;0.5
91;0.07
92;0.03
93;0.01
94;0.01
95;0.48
96;0.08
97;0.11
98;0.24
99;0.17
100;0.58
101;0.51
102;0.09
103;0.23
104;0.58
105;0.02
106;0.01
107;0.05
108;0.8
109;0.03
110;0.04
111;0.01
112;0.36
113;0.01
114;0.62
115;0
116;0.72
117;0.14
118;0.26
119;0.38
120;0.16
121;0.58
122;0.65
123;0.34
124;0.04
125;0.18
126;0.2
127;0.53
128;0.77
129;0.53
130;0.14
131;0.86
132;0.18
133;0.04
134;0.03
135;0.61
136;0.74
137;0.05
138;0.17
139;0.15
140;0.31
141;0.11
142;0.11
143;0.01
144;0.03
145;0.97
146;0.03
147;0.47
148;0.86
149;0.04
150;0.16
151;0.6
152;0.32
153;0.02
154;0.95
155;0.42
156;0.04
157;0.76
158;0.93
159;0.45
160;0.54
161;0.16
162;0.9
163;0.21
164;0.96
165;0.63
166;0.74
167;0
168;0.27
169;0.86
170;0.1
171;0.05
172;0.27
173;0.19
174;0.24
175;0.24
176;0.9
177;0.09
178;0.11
179;0.45
180;0.71
181;0.01
182;0.87
183;0.35
184;0.71
185;0.79
186;0.05
187;0.61
188;0.99
189;0.69
190;0.53
191;0.51
192;0.35
193;0.27
194;0.25
195;0.98
196;0.1
197;0
198;0.69
199;0.17
200;0.11
201;0.81
202;0.99
203;0.42
204;0.15
205;0.76
206;0.52
207;0.75
208;0.7
209;0.21
210;0.09
211;0.68
212;0.77
213;0.45
214;0.47
215;0
216;0.96
217;0.66
218;0.79
219;0.54
220;0.25
221;0.67
222;0.44
223;0.01
224;0.1
225;0.18
226;0.2
227;0.88
228;0.63
229;0.79
230;0.78
231;0.8
232;0.64
233;0.3
234;0.55
235;0.2
236;0.96
237;0.46
238;0.54
239;0.62
240;0.1
241;0.14
242;0.45
243;0.73
244;0.15
245;0.79
246;0.28
247;0.22
248;0.86
249;0
250;0.77
