1;0.96
2;0.03
3;0.12
4;0.06
5;0.03
6;0
7;0.67
8;0.21
9;0.13
10;0.01
11;0
12;0
13;0.33
14;0.01
15;0.21
16;0.31
17;0.09
18;0.58
19;0.68
20;0.1
21;0.64
22;0.09
23;0.04
24;0.37
25;0.06
26;0.02
27;0.71
28;0.04
29;0.08
30;0.7
31;0.01
32;0.01
33;0.07
34;0.41
35;0.09
36;0.06
37;0.05
38;0
39;0.28
40;0.28
41;0.6
42;0.01
43;0
44;0.15
45;0.02
46;0.01
47;0.98
48;0.04
49;0.07
50;0.24
51;0.19
52;0.01
53;0
54;0.03
55;0.11
56;0.3
57;0.02
58;0.2
59;0.02
60;0.67
61;0.77
62;0.67
63;0.64
64;0
65;0.25
66;0.12
67;0.28
68;0.09
69;0
70;0.02
71;0.12
72;0.77
73;0.56
74;0.01
75;0.25
76;0
77;0.08
78;0.01
79;0.51
80;0.06
81;0.02
82;0.35
83;0
84;0.04
85;0.04
86;0.01
87;0.05
88;0
89;0.26
90;0.35
91;0.21
92;0.82
93;0.9
94;0.02
95;0.03
96;0.23
97;0.18
98;0.71
99;0.11
100;0.69
101;0.01
102;0.01
103;0
104;0.1
105;0.04
106;0
107;0.01
108;0
109;0.16
110;0.54
111;0.98
112;0.01
113;0.64
114;0.03
115;0.84
116;0.12
117;0.93
118;0.27
119;0.06
120;0.4
121;0.51
122;0.04
123;0.2
124;0.08
125;0.11
126;0
127;0.16
128;0.48
129;0.83
130;0.01
131;0.32
132;0.02
133;0.01
134;0.32
135;0.87
136;0.21
137;0.15
138;0.26
139;0
140;0.3
141;0.02
142;0.38
143;0.29
144;0.06
145;0.3
146;0
147;0.14
148;0.48
149;0.95
150;0.39
151;0.19
152;0.22
153;0.6
154;0.02
155;0.04
156;0.07
157;0.51
158;0
159;0
160;0.2
161;0.16
162;0.09
163;0.04
164;0.47
165;0.01
166;0.11
167;0.31
168;0.97
169;0.05
170;0.02
171;0.3
172;0.22
173;0.53
174;0.01
175;0.96
176;0.02
177;0.07
178;0.71
179;0.88
180;0.11
181;0.28
182;0.75
183;0
184;0.06
185;0.49
186;0.28
187;0.2
188;0.03
189;0
190;0.91
191;0
192;0.55
193;0.41
194;0.02
195;0.46
196;0.68
197;0.67
198;0.02
199;0.01
200;0.16
201;0.87
202;0.37
203;0.03
204;0.81
205;0.47
206;0.17
207;0.22
208;0.27
209;0.06
210;0.01
211;0.55
212;0.02
213;0.17
214;0.05
215;0.54
216;0.2
217;0.3
218;0.07
219;0.92
220;0.57
221;0.17
222;0.01
223;0.67
224;0
225;0.02
226;0.24
227;0.16
228;0.17
229;0.02
230;0.63
231;0.04
232;0.02
233;0.28
234;0.71
235;0.03
236;0
237;0.22
238;0.2
239;0.94
240;0.2
241;0.55
242;0
243;0.01
244;0
245;0.02
246;0
247;0.35
248;0.72
249;0.4
250;0.87
