1;0.04
2;0.22
3;0.28
4;0.02
5;0.05
6;0.04
7;0.12
8;0.28
9;0.35
10;0.02
11;0.44
12;0
13;0.29
14;0.12
15;0.01
16;0.08
17;0.21
18;0.59
19;0.02
20;0.56
21;0.43
22;0.03
23;0.29
24;0.03
25;0.26
26;0.62
27;0
28;0.61
29;0.39
30;0.06
31;0.32
32;0
33;0.1
34;0.55
35;0.05
36;0.72
37;0.14
38;0.31
39;0.02
40;0.07
41;0.11
42;0.04
43;0.33
44;0.07
45;0.01
46;0
47;0.22
48;0.07
49;0.11
50;0.22
51;0.9
52;0.11
53;0.24
54;0.03
55;0.44
56;0.07
57;0.1
58;0.36
59;0.04
60;0.96
61;0.59
62;0.01
63;0.4
64;0.02
65;0.17
66;0.21
67;0.75
68;0.01
69;0.1
70;0.68
71;0.06
72;0
73;0.02
74;0.03
75;0.31
76;0.57
77;0.53
78;0.12
79;0.25
80;0.02
81;0.24
82;0.68
83;0.1
84;0.67
85;0.21
86;0.34
87;0.34
88;0.03
89;0.34
90;0
91;0.09
92;0.13
93;0.03
94;0.04
95;0.02
96;0.16
97;0.45
98;0.33
99;0.84
100;0.03
101;0.01
102;0.08
103;0.14
104;0.86
105;0.08
106;0.64
107;0.01
108;0.82
109;0.25
110;0.08
111;0.05
112;0
113;0.32
114;0.31
115;0.23
116;0.02
117;0.01
118;0.13
119;0.04
120;0
121;0.1
122;0.2
123;0.08
124;0.33
125;0.43
126;0.47
127;0.11
128;0.16
129;0.05
130;0.08
131;0.12
132;0.02
133;0.5
134;0.01
135;0.18
136;0.02
137;0.19
138;0.23
139;0.12
140;0.11
141;0.09
142;0.07
143;0.02
144;0.25
145;0.46
146;0.04
147;0.64
148;0.11
149;0.3
150;0.21
151;0.02
152;0.02
153;0.31
154;0.26
155;0.14
156;0.18
157;0
158;0
159;0.27
160;0.3
161;0.17
162;0.14
163;0.02
164;0.04
165;0.19
166;0.79
167;0.04
168;0.25
169;0.52
170;0.24
171;0.83
172;0.06
173;0
174;0.53
175;0.09
176;0.14
177;0.12
178;0.65
179;0.22
180;0.14
181;0
182;0.07
183;0.38
184;0.95
185;0.62
186;0.25
187;0.42
188;0.46
189;0.2
190;0.03
191;0
192;0.04
193;0.01
194;0.19
195;0.13
196;0.45
197;0.38
198;0.43
199;0.02
200;0.31
201;0.04
202;0.02
203;0.1
204;0.1
205;0.2
206;0
207;0.17
208;0.37
209;0.24
210;0.19
211;0.28
212;0.01
213;0.36
214;0.12
215;0.81
216;0.13
217;0.4
218;0.04
219;0.14
220;0.28
221;0.38
222;0.07
223;0.58
224;0.02
225;0
226;0.43
227;0.8
228;0.06
229;0.57
230;0.02
231;0.06
232;0.07
233;0.03
234;0.03
235;0.23
236;0.12
237;0.06
238;0.5
239;0.31
240;0.3
241;0.37
242;0.04
243;0.11
244;0.07
245;0.42
246;0.27
247;0.14
248;0.05
249;0.38
250;0.6
