1;0.29
2;0.05
3;0.14
4;0.16
5;0.33
6;0.16
7;0.37
8;0.53
9;0.27
10;0.22
11;0.07
12;0.07
13;0.04
14;0.22
15;0.14
16;0.07
17;0.21
18;0.22
19;0.15
20;0.18
21;0.24
22;0.01
23;0.25
24;0.28
25;0.12
26;0.1
27;0.16
28;0.13
29;0.02
30;0.03
31;0.17
32;0.3
33;0.5
34;0.11
35;0.32
36;0.36
37;0.03
38;0.05
39;0.23
40;0.35
41;0.1
42;0.22
43;0.21
44;0.46
45;0.36
46;0.05
47;0.12
48;0.04
49;0.28
50;0.42
51;0.14
52;0.04
53;0.32
54;0.28
55;0.23
56;0.47
57;0.09
58;0
59;0.32
60;0
61;0.22
62;0.08
63;0.2
64;0.02
65;0.32
66;0.22
67;0.15
68;0.15
69;0.18
70;0.3
71;0.11
72;0.01
73;0.32
74;0.08
75;0.39
76;0.26
77;0.2
78;0.11
79;0.44
80;0.43
81;0.46
82;0.09
83;0.13
84;0.03
85;0.59
86;0.14
87;0.13
88;0.08
89;0.35
90;0.17
91;0.06
92;0.11
93;0.23
94;0.11
95;0.23
96;0.24
97;0.26
98;0
99;0.18
100;0.13
101;0.09
102;0.03
103;0.14
104;0.14
105;0.07
106;0.24
107;0.16
108;0.03
109;0.49
110;0.33
111;0.13
112;0.09
113;0.42
114;0.32
115;0.06
116;0.1
117;0.13
118;0.23
119;0.18
120;0.26
121;0.35
122;0.2
123;0.18
124;0.33
125;0.3
126;0.09
127;0.58
128;0.15
129;0.13
130;0.12
131;0.08
132;0.14
133;0.22
134;0.32
135;0.08
136;0.21
137;0.15
138;0.03
139;0.16
140;0.15
141;0.47
142;0.06
143;0.62
144;0.07
145;0.25
146;0.09
147;0.13
148;0.18
149;0.21
150;0.29
151;0.68
152;0.4
153;0.13
154;0.06
155;0.19
156;0.35
157;0.07
158;0.3
159;0.65
160;0.2
161;0.09
162;0.16
163;0.25
164;0.23
165;0.36
166;0.04
167;0.17
168;0.21
169;0.13
170;0.04
171;0.37
172;0.22
173;0.22
174;0.19
175;0.2
176;0.21
177;0.07
178;0.25
179;0.07
180;0.46
181;0.02
182;0.37
183;0.07
184;0.19
185;0.1
186;0.69
187;0.25
188;0.07
189;0.45
190;0.29
191;0.31
192;0.4
193;0.2
194;0.11
195;0.27
196;0.35
197;0.19
198;0.15
199;0.17
200;0.06
201;0.28
202;0.03
203;0.44
204;0.25
205;0.14
206;0.11
207;0.25
208;0.12
209;0.09
210;0.27
211;0.13
212;0.13
213;0.09
214;0.08
215;0.22
216;0.15
217;0.28
218;0.24
219;0.32
220;0.43
221;0.12
222;0.23
223;0.4
224;0.16
225;0.1
226;0.3
227;0.13
228;0.14
229;0.4
230;0.01
231;0
232;0.37
233;0.2
234;0.02
235;0.29
236;0.43
237;0.18
238;0.62
239;0.1
240;0.15
241;0.04
242;0.29
243;0.16
244;0.16
245;0.14
246;0.05
247;0.17
248;0.13
249;0.4
250;0.38
