1;29.9300000000003;0.75;30.9599999999991;NA;NA;-1800.30275202026;-1818.22061836428;5.04560510889305;5.04861521649349;123.543796198634;122.806698671796;4212.36272796364;4244.54854256066;35.8357326880459;0.0198019801980198;50;50
2;29.9099999999999;0.779999999999973;31.1200000000026;NA;NA;-1767.12676793581;-1786.91676185106;5.07212607127629;5.09034602981794;119.972130544357;118.967321075151;4128.32478662026;4162.92921541529;39.5799878305061;0.0099009900990099;50;50
3;29.8199999999997;0.850000000000136;31.0699999999997;NA;NA;-1797.11555104086;-1816.57158562102;5.06573667800037;5.09537265149358;121.275588928797;120.297980532356;4194.75674477313;4228.82794764075;38.9120691603302;0.0198019801980198;50;50
4;31.25;0.879999999999882;32.3799999999974;NA;NA;-1763.05749041008;-1782.43829894489;5.08387852314026;5.09698569298727;121.319212343202;120.371165889227;4126.85663548235;4160.92376942389;38.7616170696192;0.0099009900990099;50;50
5;31.3600000000006;0.929999999999836;32.9500000000044;NA;NA;-1743.68040072753;-1763.09009460487;5.02027488734016;5.0417202107714;117.829947490326;116.894144078332;4070.82451059827;4105.01003963181;38.8193877546914;0.0099009900990099;50;50
6;31.9500000000007;1.05000000000018;33.4700000000012;NA;NA;-1782.32889372916;-1802.15472019018;5.03942599262906;5.05077642714686;121.062643869953;120.012698222016;4164.12898077992;4198.58157187437;39.6516529220335;0.0198019801980198;50;50
7;30.760000000002;0.930000000000064;32;NA;NA;-1767.36943261647;-1784.0646349292;5.03150133589465;5.03423310534787;121.039865728991;120.546030854101;4134.09726703679;4165.04232789401;33.3904046254693;0.0297029702970297;50;50
8;28.8899999999994;1.16999999999985;30.3400000000038;NA;NA;-1808.47468490689;-1826.94871349928;5.05421124790673;5.05533623410328;125.756026967761;124.950243532401;4239.66099367959;4272.61901775331;36.9480571847816;0.108910891089109;50;50
9;31.75;0.980000000000018;33.1600000000035;NA;NA;-1770.57994161428;-1788.69776347964;5.09352327030156;5.11674624695154;119.40422272605;118.623437523694;4132.41899997241;4164.78839543676;36.2356437307158;0.0396039603960396;50;50
10;30.0299999999988;1.1400000000001;31.4700000000012;NA;NA;-1771.7467673365;-1791.77565477025;5.08555878401834;5.12508597920491;118.938709869318;117.529284837502;4132.44755102576;4165.52621426384;40.0577748674955;0.0198019801980198;50;50
